make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A1,Sedans,Red,8176,85,Automatic,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension",19377
Audi A1,Sedans,Black,7200,85,Automatic,"Alloy wheels,Sport package",19350
Audi A1,Compact,Black,11400,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Voice Control",19190
Audi A1,Sedans,Red,16711,85,Automatic,"Alloy wheels,Sport seats",19100
Audi A1,Compact,Beige,8263,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",19229
Audi A1,Sedans,White,13186,85,Automatic,Alloy wheels,19200
Audi A1,Sedans,Black,3360,85,Automatic,Alloy wheels,19300
Audi A1,Sedans,Black,13400,85,Automatic,"Alloy wheels,Catalytic Converter",19100
Audi A1,Sedans,Black,12100,85,Automatic,Alloy wheels,19000
Audi A1,Sedans,White,3038,85,Automatic,"Alloy wheels,Sport seats",18990
Audi A1,Compact,White,6900,85,Automatic,Alloy wheels,19000
Audi A1,Sedans,Silver,8329,85,Automatic,"Alloy wheels,Sport seats,Voice Control",18980
Audi A1,Compact,Black,24778,85,Automatic,"Alloy wheels,Cab or rented Car",18980
Audi A1,Sedans,White,10900,85,Automatic,Alloy wheels,19000
Audi A1,Compact,Grey,5700,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",18990
Audi A1,Sedans,Black,15650,85,Automatic,"Alloy wheels,Sport seats",18980
Audi A1,Sedans,Blue,2900,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Voice Control",18970
Audi A1,Compact,Black,22224,85,Automatic,"Alloy wheels,Voice Control",18950
Audi A1,Sedans,White,2792,85,Automatic,"Alloy wheels,Sport seats,Voice Control",18970
Audi A1,Compact,Black,11100,85,Automatic,"Alloy wheels,Cab or rented Car,Voice Control",18910
Audi A1,Sedans,Grey,19710,85,Automatic,Alloy wheels,18900
Audi A1,Sedans,Blue,12637,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",14950
Audi A1,Compact,White,25844,85,Manual,Alloy wheels,15450
Audi A1,Compact,Black,21169,85,Manual,Alloy wheels,15450
Audi A1,Compact,Blue,33217,85,Manual,Alloy wheels,15450
Audi A1,Compact,Black,21258,85,Manual,Alloy wheels,15290
Audi A1,Compact,White,27800,85,Manual,"Alloy wheels,Sport package",15450
Audi A1,Sedans,Black,13229,85,Manual,Alloy wheels,15188
Audi A1,Sedans,White,22000,85,Manual,Alloy wheels,15000
Audi A1,Compact,Red,25483,85,Manual,Alloy wheels,15450
Audi A1,Compact,White,25630,85,Manual,Alloy wheels,15290
Audi A1,Compact,Blue,21937,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats",15740
Audi A1,Sedans,Blue,20050,85,Manual,"Alloy wheels,Voice Control",15690
Audi A1,Sedans,White,16209,85,Manual,"Alloy wheels,Voice Control",15690
Audi A1,Compact,White,12119,85,Manual,"Alloy wheels,Catalytic Converter",15690
Audi A1,Sedans,Beige,54846,85,Manual,"Alloy wheels,Voice Control",15890
Audi A1,Sedans,Grey,5700,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Red,15200,85,Manual,Alloy wheels,15900
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Sedans,Grey,1100,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,7182,85,Manual,"Alloy wheels,Sport seats,Touch screen",15900
Audi A1,Sedans,Red,18000,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Blue,4100,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,45000,85,Manual,Sport seats,15900
Audi A1,Compact,Blue,42636,85,Manual,"Alloy wheels,Voice Control",15900
Audi A1,Compact,White,12261,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",15900
Audi A1,Sedans,Black,68002,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Black,19000,85,Manual,Voice Control,15900
Audi A1,Compact,Grey,9459,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Black,34796,85,Manual,"Alloy wheels,Catalytic Converter",15900
Audi A1,Compact,Black,62329,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,13650,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Black,21900,85,Manual,Alloy wheels,15900
Audi A1,Compact,Red,12383,85,Manual,Alloy wheels,15900
Audi A1,Coupe,Black,50000,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",15900
Audi A1,Sedans,White,7650,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,6500,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,500,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,7060,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Grey,6100,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Grey,9900,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,12600,85,Manual,Alloy wheels,15900
Audi A1,Sedans,White,11903,85,Manual,"Alloy wheels,Sport seats",15888
Audi A1,Compact,Black,22000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Voice Control",15880
Audi A1,Sedans,Grey,21000,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport package,Sport seats,Sport suspension,Voice Control,Winter tyres",15880
Audi A1,Sedans,Blue,7400,85,Manual,"Alloy wheels,Sport seats,Voice Control",15880
Audi A1,Compact,Blue,27255,85,Manual,"Alloy wheels,Sport seats",15880
Audi A1,Sedans,Blue,24725,85,Manual,Alloy wheels,15880
Audi A1,Sedans,White,27550,85,Manual,"Alloy wheels,Sport package",15875
Audi A1,Sedans,White,23555,85,Manual,"Alloy wheels,Sport seats,Voice Control",15870
Audi A1,Compact,Grey,27030,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Touch screen",15870
Audi A1,Compact,Grey,24250,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Touch screen",15870
Audi A1,Compact,White,13010,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",15870
Audi A1,Compact,Silver,3718,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats",15860
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Sedans,Blue,15184,85,Manual,"Alloy wheels,Voice Control",15869
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Sedans,Black,7631,85,Manual,Alloy wheels,15900
Audi A1,Compact,Red,38000,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Grey,28000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Voice Control",15500
Audi A1,Sedans,Blue,29343,85,Manual,Alloy wheels,15500
Audi A1,Compact,Red,8830,85,Manual,Alloy wheels,15900
Audi A1,Station wagon,Blue,5400,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",15890
Audi A1,Compact,Blue,63494,85,Manual,Alloy wheels,15890
Audi A1,Compact,White,44188,85,Manual,Alloy wheels,15900
Audi A1,Sedans,Black,15800,85,Manual,Alloy wheels,15890
Audi A1,Sedans,Red,10150,85,Manual,"Alloy wheels,Catalytic Converter",15700
Audi A1,Sedans,White,44300,85,Manual,Alloy wheels,15500
Audi A1,Sedans,Black,24500,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15499
Audi A1,Sedans,Black,9200,85,Manual,Alloy wheels,15500
Audi A1,Compact,Black,1500,85,Manual,Alloy wheels,15490
Audi A1,Compact,Grey,47853,85,Manual,Alloy wheels,15490
Audi A1,Sedans,White,7985,85,Manual,Alloy wheels,15490
Audi A1,Sedans,Black,29937,85,Manual,"Alloy wheels,Voice Control",15490
Audi A1,Compact,Grey,23100,85,Manual,"Alloy wheels,Catalytic Converter,Sport suspension",15490
Audi A1,Compact,White,19550,85,Manual,"Catalytic Converter,Sport package",15480
Audi A1,Compact,Black,22250,85,Manual,Voice Control,15690
Audi A1,Sedans,Blue,19014,85,Manual,"Alloy wheels,Voice Control",15690
Audi A1,Compact,Blue,34600,85,Manual,Alloy wheels,15690
Audi A1,Sedans,Red,16425,85,Manual,"Alloy wheels,Voice Control",15690
Audi A1,Compact,Black,32571,85,Manual,"Alloy wheels,Catalytic Converter,Sport package",15689
Audi A1,Sedans,Black,26946,85,Manual,"Alloy wheels,Voice Control",15680
Audi A1,Sedans,Silver,62936,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15680
Audi A1,Sedans,White,22627,85,Manual,"Alloy wheels,Voice Control",15680
Audi A1,Compact,White,22627,85,Manual,"Alloy wheels,Voice Control",15680
Audi A1,Sedans,Black,19893,85,Manual,"Alloy wheels,Voice Control",15680
Audi A1,Compact,Black,26946,85,Manual,"Alloy wheels,Voice Control",15680
Audi A1,Sedans,Black,18890,85,Manual,Alloy wheels,15480
Audi A1,Compact,Black,21083,85,Manual,"Alloy wheels,Cab or rented Car,Sport suspension,Voice Control",15670
Audi A1,Sedans,Black,26946,85,Manual,"Alloy wheels,Voice Control",15679
Audi A1,Sedans,Black,21036,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15667
Audi A1,Sedans,White,9885,85,Manual,"Alloy wheels,Voice Control",15639
Audi A1,Sedans,White,6266,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15620
Audi A1,Sedans,White,22900,85,Manual,"Alloy wheels,Sport seats",15790
Audi A1,Sedans,Black,21306,85,Manual,"Alloy wheels,Sport seats",15780
Audi A1,Sedans,Blue,25300,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15770
Audi A1,Compact,Red,21911,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats",15780
Audi A1,Sedans,Black,29899,85,Manual,Alloy wheels,15600
Audi A1,Sedans,Black,12103,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15750
Audi A1,Sedans,Black,22600,85,Manual,"Alloy wheels,Catalytic Converter",15750
Audi A1,Sedans,Blue,9767,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15750
Audi A1,Compact,Silver,46146,85,Manual,"Alloy wheels,Cab or rented Car,Catalytic Converter,Sport package,Sport suspension",15750
Audi A1,Station wagon,White,27749,85,Manual,"Alloy wheels,Sport seats",15750
Audi A1,Compact,Blue,30000,85,Manual,Alloy wheels,15750
Audi A1,Compact,Black,4990,85,Manual,Voice Control,15740
Audi A1,Compact,Black,25634,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats",15740
Audi A1,Sedans,White,20071,85,Manual,Alloy wheels,15600
Audi A1,Sedans,Red,20587,85,Manual,Alloy wheels,15600
Audi A1,Sedans,Blue,23500,85,Manual,Alloy wheels,15600
Audi A1,Sedans,Blue,17400,85,Manual,"Alloy wheels,Sport package,Voice Control",15600
Audi A1,Compact,Silver,10007,85,Manual,"Alloy wheels,Sport seats",15590
Audi A1,Compact,Silver,5334,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15599
Audi A1,Compact,Black,15560,85,Manual,"Catalytic Converter,Voice Control",15585
Audi A1,Compact,Red,7528,85,Manual,"Alloy wheels,Sport seats",15580
Audi A1,Sedans,White,2450,85,Manual,"Alloy wheels,Sport seats,Voice Control",15580
Audi A1,Compact,Black,8001,85,Manual,"Alloy wheels,Catalytic Converter",15550
Audi A1,Compact,Blue,27338,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats",15740
Audi A1,Compact,Black,26354,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats",15740
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Sedans,Red,8200,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",15700
Audi A1,Compact,Black,15599,85,Manual,Alloy wheels,15700
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Sedans,White,24,85,Manual,Alloy wheels,15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Sedans,White,52030,85,Manual,"Alloy wheels,Sport seats",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Compact,White,17768,85,Manual,"Alloy wheels,Sport seats,Voice Control",15850
Audi A1,Station wagon,Black,22336,85,Manual,"Alloy wheels,Sport seats",15850
Audi A1,Station wagon,Black,19899,85,Manual,"Alloy wheels,Sport seats",15850
Audi A1,Compact,Grey,13521,85,Manual,"Alloy wheels,Sport suspension",15844
Audi A1,Compact,Red,18481,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats",15840
Audi A1,Sedans,Red,4623,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15838
Audi A1,Compact,Blue,9900,85,Manual,"Alloy wheels,Catalytic Converter,Sport package",15840
Audi A1,Sedans,Black,26991,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15834
Audi A1,Sedans,Blue,26289,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15834
Audi A1,Compact,White,15599,85,Manual,Alloy wheels,15700
Audi A1,Sedans,Black,23858,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15834
Audi A1,Sedans,Red,20590,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15834
Audi A1,Sedans,Black,22225,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15834
Audi A1,Compact,White,27930,85,Manual,"Alloy wheels,Voice Control",15290
Audi A1,Sedans,Grey,20436,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15834
Audi A1,Compact,Black,26905,85,Manual,"Alloy wheels,Voice Control",15290
Audi A1,Compact,Blue,15500,85,Manual,Alloy wheels,15290
Audi A1,Sedans,Grey,37568,85,Manual,Alloy wheels,15250
Audi A1,Compact,Silver,12642,85,Manual,Alloy wheels,15249
Audi A1,Sedans,Blue,17500,85,Manual,"Alloy wheels,Sport package,Sport seats,Voice Control,Winter tyres",15199
Audi A1,Sedans,White,23510,85,Manual,Alloy wheels,15200
Audi A1,Compact,Blue,16357,85,Manual,"Sport seats,Sport suspension,Voice Control",15180
Audi A1,Sedans,Black,55000,85,Manual,"Alloy wheels,Sport seats",15000
Audi A1,Sedans,Silver,80000,85,Manual,"Alloy wheels,Voice Control",15000
Audi A1,Sedans,Grey,17000,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15000
Audi A1,Compact,White,24000,85,Manual,Alloy wheels,15000
Audi A1,Compact,Silver,13300,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15450
Audi A1,Sedans,Red,26495,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15450
Audi A1,Sedans,Black,26650,85,Manual,"Alloy wheels,Voice Control",15450
Audi A1,Compact,Black,3300,85,Manual,"Alloy wheels,Sport seats,Voice Control",15444
Audi A1,Compact,Black,4300,85,Manual,"Alloy wheels,Sport seats,Voice Control",15444
Audi A1,Compact,Black,6240,85,Manual,Voice Control,15440
Audi A1,Sedans,White,15900,85,Manual,Alloy wheels,15400
Audi A1,Compact,Black,5900,85,Manual,Alloy wheels,15390
Audi A1,Sedans,Black,18330,85,Manual,Alloy wheels,15350
Audi A1,Compact,White,24000,85,Manual,Alloy wheels,15000
Audi A1,Sedans,Black,13790,85,Manual,"Alloy wheels,Sport seats",14999
Audi A1,Sedans,Black,16644,85,Manual,Alloy wheels,14999
Audi A1,Sedans,Black,12500,85,Manual,"Alloy wheels,Sport seats",14999
Audi A1,Sedans,Silver,43881,85,Manual,Alloy wheels,14999
Audi A1,Sedans,Black,19335,85,Manual,Alloy wheels,14990
Audi A1,Sedans,White,11720,85,Manual,Alloy wheels,14990
Audi A1,Sedans,Blue,32700,85,Manual,Alloy wheels,14990
Audi A1,Sedans,Grey,41989,85,Manual,"Alloy wheels,Sport package,Sport seats",14990
Audi A1,Sedans,Black,43341,85,Manual,Alloy wheels,14990
Audi A1,Sedans,Red,6302,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",14980
Audi A1,Sedans,Silver,15900,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Winter tyres",14970
Audi A1,Sedans,Grey,11000,85,Manual,"Alloy wheels,Sport seats,Voice Control",14960
Audi A1,Compact,Black,10000,85,Manual,Alloy wheels,14980
Audi A1,Sedans,Black,0,85,Manual,Alloy wheels,15980
Audi A1,Compact,Black,16692,85,Manual,"Alloy wheels,Sport seats,Voice Control",15970
Audi A1,Sedans,Blue,24265,85,Manual,Alloy wheels,15990
Audi A1,Sedans,Black,44880,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",15990
Audi A1,Compact,Blue,20010,85,Manual,Alloy wheels,15990
Audi A1,Compact,Blue,39600,85,Manual,"Alloy wheels,Winter tyres",15990
Audi A1,Compact,Blue,24850,85,Manual,"Alloy wheels,Catalytic Converter,Sport suspension,Voice Control",15949
Audi A1,Sedans,Beige,18258,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15990
Audi A1,Sedans,Beige,14900,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",15960
Audi A1,Sedans,Black,28000,85,Manual,Alloy wheels,15970
Audi A1,Compact,Silver,12200,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",15960
Audi A1,Compact,White,4339,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",15960
Audi A1,Sedans,White,8900,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15960
Audi A1,Sedans,Blue,12571,85,Manual,"Alloy wheels,Voice Control",15950
Audi A1,Sedans,Blue,15981,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15950
Audi A1,Sedans,Grey,19000,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15950
Audi A1,Sedans,Grey,21800,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15950
Audi A1,Sedans,Grey,20600,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15950
Audi A1,Sedans,White,20700,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15950
Audi A1,Sedans,Grey,14800,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15950
Audi A1,Sedans,Silver,42908,85,Manual,Alloy wheels,15950
Audi A1,Compact,Red,8265,85,Manual,"Alloy wheels,Sport seats,Voice Control",15950
Audi A1,Sedans,Blue,18000,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",15990
Audi A1,Sedans,Blue,17355,85,Manual,"Alloy wheels,Sport seats,Voice Control",15950
Audi A1,Compact,White,29163,85,Manual,Alloy wheels,15950
Audi A1,Sedans,White,45000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",15950
Audi A1,Sedans,White,4800,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats",15985
Audi A1,Sedans,Grey,8000,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats",15985
Audi A1,Sedans,Red,7966,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",15983
Audi A1,Sedans,Blue,21443,85,Manual,"Alloy wheels,Catalytic Converter,Sport suspension,Voice Control",15980
Audi A1,Sedans,Red,5375,85,Manual,"Alloy wheels,Sport seats",15980
Audi A1,Sedans,White,8217,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15980
Audi A1,Sedans,Blue,11940,85,Manual,Alloy wheels,15980
Audi A1,Sedans,Red,25268,85,Manual,"Alloy wheels,Sport seats,Voice Control",15980
Audi A1,Sedans,Black,19546,85,Manual,"Alloy wheels,Sport seats,Voice Control",15980
Audi A1,Compact,Blue,43200,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",15980
Audi A1,Sedans,Blue,26704,85,Manual,"Alloy wheels,Sport seats,Voice Control",15980
Audi A1,Compact,White,39680,85,Manual,"Alloy wheels,Voice Control",15980
Audi A1,Sedans,Beige,17000,85,Manual,"Alloy wheels,Sport seats,Voice Control",15980
Audi A1,Sedans,Silver,2943,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",15980
Audi A1,Compact,Black,15648,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",15980
Audi A1,Sedans,Black,11677,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15976
Audi A1,Compact,Black,9371,85,Manual,"Alloy wheels,Sport package,Voice Control",15975
Audi A1,Sedans,Blue,24886,85,Manual,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",15972
