age,income,pto_days,vacation
47,49333,2,0
69,34445,1,1
61,20333,8,0
36,19940,4,0
61,217725,11,1
21,55445,0,1
32,16616,0,0
23,32800,7,1
25,333,2,0
41,51494,3,0
61,21333,5,0
27,88707,2,0
35,304445,7,1
32,22778,2,1
47,42377,4,0
67,66333,2,1
40,247244,9,1
36,60145,7,1
47,92333,11,0
25,59000,2,1
52,20836,6,0
18,60000,4,1
69,206261,11,1
27,68877,2,0
27,69648,2,0
67,55445,1,1
29,58274,3,0
56,34245,3,0
66,96527,0,0
38,31840,0,0
22,59257,0,0
57,43800,4,1
53,39000,0,1
29,54839,4,0
35,15467,11,0
41,27000,3,0
64,28467,5,0
60,8778,0,0
36,23445,0,0
51,102000,9,0
24,68467,2,0
43,69477,5,0
39,33333,3,0
62,58467,1,1
41,90758,6,0
41,43063,12,1
38,36333,4,0
65,36701,5,0
40,26778,1,1
73,69942,0,0
33,23000,4,0
56,233575,12,1
66,109224,7,1
40,56298,2,0
41,149069,5,1
50,15000,10,0
56,1333,2,0
71,66683,3,0
47,119535,11,1
48,110068,12,1
59,77093,2,0
43,7588,6,0
63,4000,0,0
62,86239,2,0
65,71479,0,0
23,27132,3,0
31,69333,5,1
62,101780,7,1
45,68915,5,0
40,78041,6,0
21,73203,0,0
70,98871,10,1
25,99745,6,0
44,103445,5,1
31,30467,1,1
49,58778,3,1
48,255000,10,1
23,67467,3,1
43,216203,9,0
54,59000,1,0
28,31051,1,0
49,165942,11,1
67,60333,2,1
27,31653,5,0
54,41811,3,0
33,300445,5,1
52,14302,2,0
66,116447,4,0
49,44226,3,0
23,26067,2,0
36,33890,2,0
25,63029,0,0
62,89536,10,1
38,42467,5,0
53,49333,5,0
45,104798,7,1
27,78000,9,0
53,0,0,0
38,67468,6,0
36,107450,7,1
54,18445,1,0
31,1249,0,0
33,303333,12,1
27,237587,5,0
56,80187,3,0
33,32000,3,1
23,13925,2,0
61,70586,6,1
39,76602,0,0
68,71189,3,0
56,80968,11,1
34,10245,5,0
44,55646,11,1
23,79771,0,0
61,65791,6,0
27,81447,1,0
25,35467,6,1
27,22766,2,0
57,99217,3,0
45,185765,10,1
31,103824,2,0
19,61445,2,1
48,84452,2,0
46,12788,4,0
37,76030,8,1
45,68877,5,0
25,29510,5,0
62,99507,12,1
71,87691,3,0
24,57000,9,0
47,39685,3,0
42,84475,4,1
30,85319,5,0
57,26722,5,0
40,54692,6,0
32,24214,0,0
30,28008,3,0
28,83569,3,0
16,10912,0,0
57,61391,0,0
67,28332,3,0
35,241557,7,1
38,78486,0,0
47,14467,9,0
22,98472,6,0
21,6507,5,0
38,60700,10,1
59,122333,9,1
74,79812,6,0
24,48122,1,0
47,210621,9,1
28,43327,0,0
60,166337,12,1
68,118317,7,1
46,218386,6,1
24,29152,1,0
27,71266,4,0
28,15541,0,0
22,19800,3,0
31,26206,0,0
27,12609,0,0
25,73778,4,0
52,85898,5,0
26,15450,0,0
37,13333,12,0
43,21505,6,0
69,89000,3,1
56,11787,6,0
23,64459,4,0
39,96795,12,1
35,14000,11,0
47,12000,9,0
50,147649,12,1
67,91000,6,1
26,19580,0,0
36,27445,4,0
67,54000,3,1
55,64101,12,1
70,53010,4,0
42,102000,8,1
45,45333,6,0
41,7033,3,0
68,71000,9,0
34,24000,0,0
44,89000,7,0
39,72370,0,0
27,89459,1,0
60,94556,0,0
58,79233,10,0
63,124333,9,1
46,49000,6,0
29,23445,0,0
49,106358,4,1
54,77333,7,0
19,5000,1,0
31,85681,2,0
18,50437,6,0
47,63000,8,1
45,42333,4,0
18,90186,0,0
38,54137,3,0
26,4065,0,0
20,70467,7,1
31,9429,0,0
49,54445,0,1
49,29333,8,0
26,12631,2,0
26,20000,1,0
26,555,0,0
43,37912,0,0
40,23456,1,0
63,8809,6,0
48,49708,4,0
57,54000,5,0
22,88058,8,0
62,9694,5,0
58,114778,1,1
47,65646,5,0
18,47187,1,0
32,2424,0,0
60,234115,3,1
38,164033,9,1
55,165778,2,0
21,9276,2,0
38,54940,0,0
22,53083,7,0
23,12241,2,0
50,17445,9,0
21,26507,0,0
54,16000,8,0
29,8231,2,0
20,22455,0,0
47,8252,5,0
64,64326,5,0
45,52445,1,0
52,81000,9,0
66,64594,0,0
38,55211,6,0
27,40629,5,0
49,15000,11,0
56,155916,8,1
61,237995,11,1
29,18515,2,0
30,70333,7,1
37,161333,9,0
20,8698,0,0
56,43467,2,1
46,97809,8,1
31,99240,4,0
24,11000,4,0
28,35673,3,0
33,12125,0,0
51,143127,10,1
36,103450,4,1
25,33607,0,0
34,69429,4,0
76,21393,5,0
31,29847,2,0
28,70445,1,0
62,59398,7,0
37,38357,8,0
26,68655,1,0
59,29159,5,0
24,21333,5,0
59,58000,5,1
33,15234,0,0
53,13333,8,0
50,104920,9,1
39,78708,1,0
60,61528,8,1
34,24445,2,0
26,65888,0,0
44,34333,2,0
19,240935,2,0
26,20000,1,0
25,62678,2,0
21,24155,0,0
34,47411,0,0
45,46682,0,0
54,16954,4,0
62,52567,6,0
31,58590,4,0
65,59000,2,1
42,94654,5,0
29,8636,0,0
65,152877,11,1
34,43589,4,1
22,36015,3,0
54,83000,11,0
61,74629,7,0
69,67867,5,0
55,16000,8,0
32,20642,2,0
37,4072,3,0
61,40592,0,0
54,38333,2,0
25,18000,7,0
47,38000,2,0
25,20081,0,0
50,67800,12,1
67,40445,2,1
61,88177,3,0
23,5778,0,0
33,10730,0,0
39,94634,5,0
36,46333,9,1
27,80445,8,0
32,304000,12,1
23,297245,7,1
23,65000,3,1
17,283,0,0
27,7539,0,0
49,78000,8,0
43,39226,2,0
39,211881,7,1
51,73156,5,0
29,33000,3,0
66,32778,4,1
28,23459,0,0
52,53967,4,0
31,64000,2,1
48,52000,2,0
24,1515,0,0
50,66000,9,1
23,10851,0,0
63,23000,4,0
44,3419,1,0
57,89541,4,0
54,8256,4,0
73,61195,2,0
30,24949,0,0
20,29054,0,0
62,57000,1,1
58,70053,5,1
42,69343,5,0
40,6380,5,0
61,41702,4,0
58,47828,4,0
30,29893,0,0
49,98922,9,1
67,34163,6,0
61,33588,2,0
35,28246,2,0
25,42445,5,1
50,13000,5,0
54,51000,4,0
55,162470,12,1
50,67467,9,1
31,98627,2,0
32,56946,4,0
28,99836,5,0
65,88333,7,1
42,922,5,0
71,34000,4,1
64,51333,8,1
55,74000,1,0
26,96124,1,0
44,207347,9,1
60,2038,1,0
30,59801,5,0
57,6096,1,0
22,53333,11,0
52,111333,5,1
30,33333,5,0
28,6270,0,0
41,88411,5,0
60,39616,1,0
28,8590,0,0
29,23333,5,0
22,34233,4,0
59,42750,0,0
54,11007,1,0
34,25333,4,0
60,52000,1,0
22,60908,5,0
44,28488,8,0
41,94639,3,1
32,1986,0,0
56,61171,4,0
60,64333,6,0
18,6445,0,0
28,23000,3,0
65,37000,3,0
39,42445,3,0
31,56613,2,0
64,62467,3,1
63,66381,0,0
45,0,0,0
58,205692,8,1
45,21216,0,0
33,67068,5,0
38,68670,5,0
70,214415,11,1
34,32000,2,0
47,44780,6,0
70,60470,7,0
23,89751,2,0
49,239043,11,1
42,242621,10,1
38,69467,8,1
37,98514,3,0
50,164022,4,0
62,54800,7,0
40,18961,5,0
74,98945,5,0
68,15388,0,0
62,19960,0,0
49,78000,8,0
37,58933,0,0
32,47778,9,1
38,38800,4,0
69,89000,3,1
23,78139,3,0
59,47445,1,1
24,86944,4,0
34,38000,6,0
70,66000,5,1
28,0,0,0
37,54962,0,0
54,27472,5,0
45,73000,6,1
63,39706,6,0
24,24913,0,0
30,35000,4,1
65,57800,8,0
27,10982,0,0
65,56559,3,0
63,104706,11,1
53,17346,2,0
67,235804,12,1
32,83325,5,0
46,121476,7,1
20,50822,6,0
32,54729,3,0
21,4355,0,0
47,92000,8,0
39,24404,1,0
43,50778,2,0
52,99167,0,0
57,61000,2,0
41,97483,3,0
69,29601,3,0
20,78216,8,0
32,1862,1,0
34,73445,2,1
55,34505,6,0
44,38000,3,0
63,54318,2,0
19,85194,0,0
40,27169,2,0
42,25333,8,0
44,95527,8,1
54,41494,12,1
26,33000,5,1
54,25428,8,0
38,86381,9,1
21,73000,7,0
23,18000,0,0
35,146037,7,0
63,85859,9,1
62,88510,5,0
71,57376,2,0
18,15494,0,0
25,77778,9,0
30,22000,2,0
33,89936,0,0
21,62000,5,1
30,62000,11,0
43,36479,6,0
38,60475,0,0
49,32626,0,0
64,36778,2,0
46,80851,12,1
34,302000,9,1
49,99000,7,0
42,186582,12,1
48,210843,10,1
28,3648,0,0
27,22046,0,0
52,15800,9,0
23,70073,4,0
19,97433,0,0
30,14701,0,0
25,19467,7,0
30,2217,0,0
38,45698,6,0
18,72445,6,1
56,46000,7,1
41,9091,6,0
30,16314,0,0
47,73036,0,0
63,65000,6,1
63,62245,2,1
66,45097,12,1
45,77564,6,0
22,19445,0,0
27,11800,3,0
46,35479,0,0
15,12800,0,0
43,97985,0,0
44,41000,2,0
25,17988,3,0
33,44333,8,1
19,88524,5,0
39,30445,5,0
57,240652,10,1
55,69330,0,0
67,60663,5,0
25,2993,1,0
55,105416,12,1
65,98662,11,1
63,36703,7,0
55,220409,9,1
62,96280,8,1
71,27732,3,0
50,94000,9,0
25,17441,0,0
56,249021,11,1
41,87784,8,1
31,3255,6,0
21,9445,0,0
27,14052,2,0
45,235699,9,0
54,91436,7,0
67,92445,5,1
28,66377,0,0
37,68904,7,1
29,19754,0,0
61,76273,2,0
34,93891,5,0
39,333,2,0
65,52333,4,1
69,66333,6,0
32,55372,5,0
46,27000,4,0
18,59000,4,1
32,58923,6,0
66,185240,12,1
36,54421,6,0
19,14697,4,0
18,6445,0,0
48,123955,6,1
67,38000,3,1
58,105326,10,1
30,75141,2,0
34,87402,6,0
55,24584,6,0
52,34554,0,0
56,15445,1,0
41,103000,10,1
54,63013,5,0
53,6190,2,0
44,234980,8,1
64,149242,9,1
56,115100,7,1
38,51258,0,0
58,67616,0,0
72,86983,2,0
30,0,0,0
58,156471,11,1
49,7168,0,0
37,3743,0,0
59,71413,3,0
60,100233,0,1
60,35000,5,0
42,25333,8,0
51,28278,0,0
23,45924,3,0
62,6765,1,0
49,45262,0,0
54,31329,4,0
46,27333,7,0
27,222,0,0
50,27259,5,0
21,160413,6,0
42,110155,5,1
71,64928,4,0
44,97254,5,1
74,27544,0,0
55,97138,6,0
62,50445,0,1
68,42445,2,1
45,26847,2,0
68,92445,4,1
64,88000,5,1
41,137402,2,0
41,201401,3,0
50,98566,1,0
65,29451,6,0
26,36745,8,0
37,14286,6,0
42,57467,5,1
41,67467,3,1
29,73467,5,0
42,61341,2,0
39,333,2,0
65,68000,8,1
52,49467,2,0
52,116581,7,1
26,60467,0,1
56,10445,0,0
59,244266,5,1
26,94318,0,0
67,18149,5,0
34,67177,6,0
19,15827,2,0
48,81924,0,0
50,475,0,0
69,28030,6,0
35,27778,0,0
44,224324,5,1
49,202947,12,1
70,2944,4,0
36,165261,10,0
58,89519,2,0
27,63575,0,0
24,19467,8,0
59,217334,9,1
36,65860,4,0
50,108379,9,1
60,206242,8,1
54,122445,7,1
41,0,0,0
61,2371,3,0
28,11084,3,0
53,43719,3,0
57,0,0,0
57,55000,3,1
73,40445,0,1
43,73952,0,0
68,137957,12,1
39,4018,3,0
49,89723,6,0
50,64795,5,0
63,24000,4,0
31,34000,6,1
75,58159,6,0
58,9224,7,0
24,23445,1,0
50,36000,0,0
19,35482,2,0
66,95017,2,0
59,28000,8,0
74,2878,4,0
66,59333,4,1
23,14938,0,0
33,84667,5,0
74,32915,3,0
25,28130,0,0
70,41333,7,1
45,38333,5,0
73,5779,3,0
26,19000,0,0
25,165170,3,0
56,51005,3,0
43,39000,4,0
70,90250,12,1
27,21307,4,0
22,46832,7,0
63,42760,3,0
37,207825,4,1
58,25117,7,0
63,49445,0,1
66,29000,1,1
32,44000,6,1
33,39903,0,0
36,51430,10,1
30,555,0,0
53,110333,4,1
46,28794,0,0
54,203798,7,1
45,94684,2,0
64,179503,9,1
51,10979,3,0
55,70217,6,0
30,300000,10,1
37,148203,2,1
57,64433,11,0
26,20000,1,0
39,117609,8,1
74,21496,4,0
49,79807,2,0
75,49728,1,0
48,87252,3,0
50,77912,3,0
68,63333,6,1
44,87701,1,0
48,65534,1,0
58,38521,6,0
28,0,0,0
41,64734,3,0
38,3685,1,0
51,147982,12,1
65,86414,12,1
55,123737,12,1
27,22800,3,0
54,80951,0,0
61,333,2,0
75,60314,6,0
33,38645,2,0
62,100503,8,1
25,37741,3,0
35,58733,2,0
56,0,0,0
43,72183,3,0
37,175611,12,1
43,55000,4,1
20,41678,0,0
45,88034,3,0
50,118212,11,1
46,0,0,0
57,46486,7,0
41,211602,11,1
72,42000,2,1
26,15934,6,0
48,23405,1,0
59,44000,3,1
72,62000,7,1
46,87261,3,0
63,49858,9,1
37,80126,12,1
26,84872,6,0
54,43000,5,1
25,75245,4,0
31,2377,0,0
24,297467,8,1
26,63000,4,1
37,100825,6,1
43,34000,0,0
67,61000,9,1
61,12102,0,0
49,47000,5,0
20,78786,0,0
30,23445,0,0
25,101246,2,0
24,0,0,0
62,54000,3,0
23,2415,0,0
44,51000,3,0
51,66383,1,0
45,37000,2,0
42,333,2,0
68,39000,4,0
35,63912,2,0
62,9333,2,0
56,64784,3,0
39,65438,6,0
25,297800,10,1
39,244179,10,1
68,63333,2,1
57,155072,6,1
49,555,0,0
67,33000,11,0
30,302445,9,1
59,37467,6,0
33,300445,5,1
21,87750,2,0
21,60859,3,0
45,144006,6,1
52,98572,7,1
50,119923,6,1
33,4208,0,0
70,17784,0,0
31,36369,0,0
44,118136,4,1
60,151402,7,1
39,35611,5,0
25,46479,6,0
57,81242,1,0
52,30774,1,0
45,51333,5,0
44,69000,5,1
18,2445,0,0
40,27000,3,1
24,28152,2,0
69,3463,5,0
41,39326,0,0
44,42333,5,0
35,187917,1,1
57,61000,2,0
18,73290,2,0
62,27000,8,0
62,34000,2,0
46,20771,2,0
67,50333,4,1
38,48166,2,0
76,9792,4,0
57,84800,10,0
28,20000,8,0
65,6793,4,0
21,60800,4,1
58,55333,5,1
66,139102,7,1
52,118333,9,1
37,23778,0,1
71,71000,2,1
54,72758,4,0
34,18228,0,0
52,445,0,0
58,46333,8,1
30,5877,2,0
41,27000,2,1
24,12076,0,0
53,83324,3,0
29,31702,2,0
63,13000,2,0
56,49072,1,0
54,98329,0,0
65,91972,5,0
49,52000,1,1
36,13333,12,0
23,30000,4,1
20,57506,5,0
36,124745,8,1
36,44144,7,1
67,42205,3,0
67,2908,2,0
19,61445,2,1
35,2115,2,0
24,87535,3,0
66,66000,0,1
30,9157,5,0
44,95198,12,1
20,10000,0,0
63,39819,0,0
38,76363,10,1
67,69778,7,1
26,52578,0,0
50,64057,8,0
29,0,0,0
30,20559,0,0
25,8679,0,0
30,302800,12,1
50,3000,2,0
32,5489,0,0
29,15874,0,0
25,68000,5,1
61,138039,7,1
45,37705,0,0
37,37941,6,0
26,14916,2,0
20,0,0,0
20,54151,4,0
25,98000,0,0
38,98472,5,0
43,80571,4,0
25,15445,1,0
27,75687,1,0
28,13157,8,0
72,85223,0,0
22,108441,7,0
55,102975,9,1
27,28333,5,1
25,77800,10,0
66,26825,4,0
44,211977,10,1
22,68000,5,1
40,83958,9,1
24,20000,2,0
62,40467,7,0
31,29000,1,1
46,172877,6,1
49,119224,8,1
44,38927,2,0
47,100000,10,1
48,87938,5,0
63,88714,4,0
35,23130,3,0
44,10000,7,0
60,47487,3,0
21,32674,6,0
61,10799,6,0
35,65527,2,0
26,79000,10,0
37,125078,10,1
49,117920,10,0
60,74296,5,0
57,91969,8,0
56,6330,6,0
69,53631,4,0
49,15000,11,0
31,45333,11,1
20,49360,0,0
45,38610,0,0
32,23778,1,0
22,82095,1,0
32,148953,0,1
65,7000,2,0
61,178970,8,1
69,90120,1,0
48,232034,11,1
61,244821,8,1
34,38000,6,0
56,78000,5,0
36,48877,0,0
24,77467,8,0
46,119445,9,1
74,74078,5,0
47,21149,5,0
27,30778,1,1
22,75445,5,0
27,16840,0,0
44,24333,5,0
28,23000,3,0
73,35660,2,0
59,22333,8,0
50,99478,2,0
55,25577,5,0
65,23718,8,0
63,29968,0,0
69,32135,0,0
52,241922,10,1
59,0,0,0
69,34072,4,0
64,4703,1,0
27,20000,9,0
33,105358,5,1
61,113923,9,1
33,86038,5,0
66,54781,0,0
64,58778,1,1
34,26866,0,0
55,222,0,0
25,39147,2,0
60,12998,1,0
44,38333,6,0
23,51880,8,0
46,42959,4,0
21,74146,0,0
32,81445,6,0
40,39000,3,0
45,39426,0,0
63,52547,0,0
46,249621,7,1
64,29466,6,0
23,54357,5,0
53,1912,0,0
26,65634,0,0
42,43333,8,0
22,8333,5,0
70,78488,0,0
71,40333,6,1
40,26000,7,0
25,17401,0,0
41,4609,2,0
42,218999,12,1
54,76333,7,0
24,98022,2,0
29,3683,3,0
63,234938,11,1
41,26000,3,0
47,75017,0,0
21,20236,2,0
23,35857,3,0
40,164876,6,1
44,52445,2,0
65,95034,6,0
26,5964,0,0
75,64000,8,1
26,26280,6,0
36,108324,6,1
33,49987,0,0
59,2000,2,0
69,62000,0,1
54,191708,9,1
21,28997,0,0
57,205359,6,1
73,35087,2,0
47,83377,6,0
45,99445,7,1
22,11550,0,0
57,17487,5,0
46,51445,0,0
42,43000,5,0
71,65000,2,1
44,41000,2,0
28,9501,0,0
62,66800,3,1
33,16722,5,0
34,23333,5,1
67,61333,12,1
45,229880,6,0
36,195817,5,1
56,18333,10,0
44,29333,6,1
24,14872,4,0
46,85744,4,0
32,22000,7,0
41,99333,8,1
47,130802,8,1
74,29182,6,0
64,84039,3,0
56,232614,6,1
33,14426,4,0
54,82102,6,0
45,159255,5,1
63,45007,2,0
42,0,0,0
53,33795,3,0
62,26665,3,0
60,87641,9,1
56,67471,4,0
53,189759,9,1
66,62467,10,1
39,30177,2,0
16,54245,8,0
72,3600,5,0
33,95024,3,0
25,21333,4,0
47,173555,9,1
40,76935,2,0
59,58000,5,1
38,28000,6,1
35,21674,2,0
39,19282,2,0
50,91530,0,0
24,29191,0,0
59,93534,12,1
75,88786,4,0
20,6333,3,0
53,48333,4,0
29,76000,6,0
48,90975,0,0
30,37116,5,0
72,86606,3,0
57,45264,6,0
31,24000,2,0
54,43333,5,0
46,74445,4,1
45,52778,4,0
47,66912,7,1
31,9445,6,0
56,28494,2,0
53,555,0,0
60,116445,0,1
25,10427,0,0
22,33479,5,0
26,78249,5,0
72,43000,6,1
73,33853,0,0
59,48000,8,1
46,26124,0,0
57,77000,3,0
60,52000,1,0
35,107117,5,1
59,79566,12,0
51,75800,5,0
70,232494,10,1
75,42333,5,1
71,105571,12,1
43,18891,0,0
22,7837,0,0
63,92357,8,1
73,20505,0,0
56,84467,8,0
46,33248,8,0
32,34333,8,1
21,18684,0,0
23,31333,7,1
29,77000,6,0
52,61102,7,0
29,18559,0,0
21,12778,1,0
25,57000,8,0
53,240670,7,1
25,66778,3,1
38,100805,12,1
34,9848,0,0
24,39741,0,0
70,84728,5,0
73,24790,5,0
52,59333,5,1
40,79041,3,0
64,109430,9,1
64,46713,0,0
38,89870,1,0
45,63912,5,1
38,75796,2,0
34,28120,0,0
60,68029,0,0
71,8621,5,0
29,22508,5,0
54,87498,3,0
49,19771,2,0
60,217392,9,1
67,41000,4,1
37,38809,3,0
47,490,1,0
40,24737,3,0
52,104528,7,1
39,76816,1,0
46,54333,3,1
42,26163,5,0
46,-504,2,0
43,38299,0,0
74,74055,4,0
42,56000,5,1
61,92097,5,0
73,72000,7,0
37,106224,8,1
28,57941,1,0
24,8365,0,0
39,59692,1,0
27,298000,9,1
36,44709,5,0
21,23050,0,0
64,47105,4,0
66,54000,4,1
39,188783,4,1
26,33728,0,0
29,23683,3,0
41,24495,0,0
43,68322,2,0
35,80544,6,0
69,90028,9,1
58,131687,9,1
67,58429,1,0
72,64000,0,1
49,33477,5,0
75,68569,2,0
26,14333,4,0
71,149288,11,1
62,124333,10,1
63,52900,8,0
59,5778,2,0
49,52333,4,0
62,150842,7,1
73,60977,3,0
60,6000,3,0
30,19964,0,0
42,51222,4,0
53,62000,5,1
41,55981,2,0
66,111983,4,1
53,19647,2,0
67,64000,4,1
54,214019,9,1
67,90000,6,1
33,303000,11,1
18,994,0,0
49,108046,7,1
60,205129,5,0
58,0,0,0
43,93317,2,0
41,43000,6,0
37,45526,6,0
25,8238,2,0
32,29103,0,0
32,37800,7,0
68,0,0,0
27,87517,1,0
67,160175,10,1
45,12778,9,0
62,30445,1,1
54,240892,8,1
20,80116,2,0
70,223189,12,1
23,8198,0,0
57,45000,6,1
63,65000,6,1
31,82561,3,0
56,67333,9,1
67,40993,2,0
66,101654,5,1
66,116436,9,1
49,100467,7,0
65,30000,9,0
67,68778,1,1
55,30915,1,0
26,31896,1,0
50,99333,9,0
48,56000,2,1
18,0,0,0
62,56026,2,0
61,49000,4,1
58,17000,4,0
23,76417,1,0
27,29913,0,0
49,38245,0,1
52,88992,5,0
60,82189,3,0
22,17627,0,0
59,43105,3,0
46,238251,6,1
59,126855,6,1
22,16467,6,0
24,75912,2,0
61,158592,11,1
66,33715,4,0
44,26946,0,0
50,211699,9,1
26,93128,10,1
20,31292,0,0
70,69333,2,1
30,31092,0,0
60,50333,6,1
38,46742,4,0
72,2781,0,0
29,12859,0,0
47,79912,5,0
56,82130,6,1
21,38435,1,0
68,61070,1,0
45,88707,2,0
51,78333,11,0
35,50550,0,0
44,85045,6,1
47,39467,1,0
26,11798,0,0
22,6000,2,0
55,91239,2,0
43,108423,7,1
68,90810,7,0
56,83333,12,0
35,71333,5,1
52,45795,1,0
22,69740,2,0
62,243611,6,1
44,146321,11,1
22,30053,2,0
61,28000,3,1
47,17108,5,0
66,69491,1,0
51,58554,3,0
55,215506,7,1
46,63371,6,0
70,46060,0,0
57,183090,6,1
65,117784,6,1
67,96860,2,0
32,26305,0,0
62,82330,5,0
70,84060,3,0
73,98689,2,0
37,26333,7,0
28,14274,3,0
35,9000,6,0
16,49882,3,0
46,44000,1,0
24,9958,2,0
57,118720,11,1
70,32333,4,1
71,31333,9,0
62,25902,3,0
75,15812,3,0
23,32445,3,1
57,9467,1,0
29,72182,6,0
39,49074,0,0
22,124135,3,1
71,19398,0,0
46,28794,4,0
48,120000,12,1
65,59931,8,0
33,70778,2,1
48,26679,1,0
44,0,0,0
52,108445,0,1
39,28000,6,0
60,126333,12,1
66,14248,1,0
21,23985,0,0
33,37467,2,0
56,161778,8,1
62,3874,8,0
36,64332,8,1
40,121130,12,1
38,30467,7,0
33,20852,2,0
36,99981,6,0
60,3306,2,0
67,33937,5,0
26,56333,10,0
33,6550,4,0
60,45675,3,0
31,5219,2,0
52,71964,3,0
31,32198,4,0
66,106335,7,1
31,34561,0,0
47,0,0,0
61,27492,6,0
59,75202,6,0
23,5648,0,0
45,91800,9,0
41,25000,6,0
29,0,0,0
43,51555,6,0
53,12532,0,0
53,18333,12,0
54,134854,8,0
72,97712,2,0
29,82507,3,0
26,22445,0,0
73,61292,3,0
50,73445,5,0
20,71800,7,1
22,62487,0,0
28,19837,0,0
20,88746,6,0
50,15000,9,0
45,210310,9,1
28,333,2,0
56,83333,12,0
24,7011,6,0
71,60737,0,0
55,157250,9,1
53,40895,9,0
67,103772,11,1
27,35340,1,0
38,100450,8,1
32,15,1,0
47,5697,0,0
57,0,0,0
65,16270,0,0
31,35143,0,0
65,64000,3,0
31,20291,7,0
56,13539,6,0
21,3333,4,0
27,0,0,0
49,31052,1,0
28,23461,2,0
62,100788,2,1
61,237669,11,1
48,37000,0,0
50,59445,1,0
43,30067,5,0
41,31000,8,0
32,36000,4,0
45,12800,10,0
44,235366,8,0
74,10119,3,0
42,131335,12,1
44,50000,3,0
62,555,0,0
47,73467,3,0
56,48160,5,1
61,21000,2,0
40,41467,2,0
70,34113,2,0
52,62445,3,0
33,199655,6,0
36,27800,8,0
38,83403,6,1
65,46935,1,0
70,40000,4,1
35,34333,3,0
72,46000,7,1
67,20981,5,0
69,88333,11,1
59,19574,5,0
75,63333,2,1
26,29107,4,0
41,68445,3,1
37,9989,7,0
65,10011,1,0
61,58355,5,0
45,17645,2,0
44,46000,7,0
30,300000,10,1
24,21600,0,0
35,47333,10,1
57,40925,0,0
24,73791,2,0
57,44912,0,1
43,49778,2,0
68,91333,8,1
53,246076,8,1
69,218148,7,1
69,67485,0,0
36,54215,0,0
62,104484,9,1
43,333,2,0
59,44333,4,1
45,104000,9,1
69,333,2,0
26,63000,3,1
45,36116,0,0
25,5774,3,0
58,27667,6,0
72,2282,0,0
45,76526,9,1
43,3348,2,0
41,94432,4,0
62,58688,7,0
28,24239,0,0
19,18220,0,0
55,60445,0,0
58,16000,4,0
49,27012,3,0
30,82729,4,0
48,72890,2,0
70,95849,5,0
50,69129,2,0
25,48344,2,0
22,74445,5,0
44,80793,5,0
63,15567,0,0
40,56242,1,0
33,10366,2,0
35,9000,6,0
37,180137,10,1
49,51538,3,0
41,55828,2,0
74,76827,5,0
66,132073,9,1
57,42656,4,0
61,65000,1,1
25,33000,6,1
20,37484,0,0
55,61445,0,0
55,190314,12,1
46,182814,9,1
64,32467,10,0
49,57333,4,1
38,77026,5,0
29,30000,4,1
27,8082,0,0
32,21000,7,0
56,77483,6,1
44,41199,9,1
48,57020,4,0
35,103117,2,1
59,11351,6,0
32,94711,3,0
59,24800,8,0
22,15924,0,0
58,17320,0,0
26,47249,6,0
53,68772,8,1
24,30765,0,0
39,55544,8,0
55,90383,1,0
68,79708,7,0
35,98000,8,1
26,10754,0,0
24,61684,3,0
33,74000,5,0
47,26227,5,0
64,11164,5,0
77,66333,4,1
68,57000,5,1
45,91982,5,0
36,178231,11,1
53,70403,5,0
37,62679,2,0
33,23000,3,1
41,26000,6,0
19,7304,0,0
37,155267,8,1
67,60000,9,1
24,2915,0,0
57,62000,2,0
33,12445,8,0
40,35591,1,0
44,246583,6,1
29,22554,2,0
71,91779,0,0
66,60515,0,0
53,76000,5,0
28,68445,0,1
25,13710,3,0
51,36333,2,0
35,23497,4,0
67,1280,5,0
74,28326,6,0
67,148926,6,0
49,35629,4,0
27,76800,7,0
69,33467,2,1
62,48333,6,1
61,165062,9,1
70,136906,7,1
38,51800,11,1
61,108668,8,1
73,46333,9,1
32,29036,2,0
23,14006,0,0
62,72088,1,0
28,26322,0,0
29,84055,2,0
43,1144,6,0
56,118387,9,1
68,29333,8,0
44,10000,7,0
19,159858,3,0
53,11464,4,0
36,25000,5,0
28,30246,2,0
66,29000,7,0
60,0,0,0
49,211366,7,1
31,43778,5,1
20,90741,0,0
47,94954,12,1
47,53000,4,0
27,23000,3,0
49,104000,12,1
64,171368,6,1
23,59848,6,0
39,76100,0,0
59,3872,2,0
55,15190,7,0
21,12148,2,0
52,69684,5,0
40,45010,10,1
44,89000,7,0
53,29329,1,0
62,70919,8,1
32,8467,5,0
28,55701,2,0
52,52071,4,0
46,127254,0,0
46,104000,8,1
57,81301,12,1
25,2478,0,0
45,82352,0,0
24,16789,2,0
66,54069,3,0
20,10000,0,0
59,0,0,0
61,88514,5,0
67,30445,0,1
36,69634,5,0
38,98445,3,1
38,25467,2,0
20,20467,2,0
69,188715,10,1
32,24349,0,0
42,47554,0,0
71,42333,8,0
54,72519,6,0
52,78333,10,1
61,182685,10,0
69,67802,2,0
65,52899,0,0
25,84539,4,0
69,57333,7,1
26,76467,5,0
74,99853,3,0
22,62333,7,1
69,0,0,0
30,46000,9,1
36,22445,2,0
31,96007,1,0
57,41333,2,1
45,46333,6,0
25,60333,4,1
66,42866,6,0
37,25333,6,1
66,38445,1,0
55,52836,4,0
62,57000,1,1
71,91778,3,1
67,202816,8,1
38,81037,6,0
38,23000,5,0
23,21000,3,0
